"Level","Date","Mr","Message"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionsHandler - Preaction completed. Calling the next node. Transaction uuid: CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003 Transaction State: TRANSACTION_PREACTION_COMPLETED"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionCreateSessionContextHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_CREATE_SESION_CONTEXT"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.business.sessioncontext.SessionContextFactoryImpl - Created session context for uuid: 'CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003'"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.business.sessioncontext.SessionContextFactoryImpl - Updated session: CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003 for context: SessionContextImpl [context=Context{parameterList={InputListInvestmentFundsDTO=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20457373296, customerId=97171083, paginationKey=}]}, endStatus=OK, severity=OK, adviceList=[], ropInfo=null, variableRopInfoList=[], lotesRopInfoList=[], journalDataList=[], eventDataList=[], externalDataList=[], postEventData=null, transaction=Transaction [paramsIn=ParamsIn [parameter=[], group=[], list=[], dto=[DtoType [parameter=[ParamType [order=1, name=customerId, type=String, size=8, mandatory=0], ParamType [order=2, name=paginationKey, type=String, size=35, mandatory=0], ParamType [order=3, name=pageSize, type=Long, size=3, mandatory=0], ParamType [order=4, name=profileId, type=String, size=20, mandatory=0]], list=[], dtoType=[], name=InputListInvestmentFundsDTO, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.InputListInvestmentFundsDTO, artifactId=PFMHC010, mandatory=0, order=1]]], paramsOut=ParamsOut [parameter=[], group=[], list=[ListType [parameter=[], name=data, order=1, list=[], dto=[DtoType [parameter=[ParamType [order=1, name=number, type=String, size=20, mandatory=1], ParamType [order=2, name=investmentFundId, type=String, size=20, mandatory=1], ParamType [order=3, name=isVisible, type=Boolean, size=0, mandatory=0]], list=[ListType [parameter=[], name=funds, order=6, list=[], dto=[DtoType [parameter=[ParamType [order=1, name=fundId, type=String, size=4, mandatory=1], ParamType [order=2, name=ownedShares, type=Double, size=9, mandatory=1]], list=[], dtoType=[DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=15, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=fundPosition, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.FundPosition, artifactId=PFMHC010, mandatory=1, order=3], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=4, mandatory=1], ParamType [order=2, name=name, type=String, size=50, mandatory=1]], list=[], dtoType=[], name=title, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.Title, artifactId=PFMHC010, mandatory=1, order=4], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=3, mandatory=1], ParamType [order=2, name=name, type=String, size=35, mandatory=1]], list=[], dtoType=[], name=currency, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.FundCurrency, artifactId=PFMHC010, mandatory=1, order=5], DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=15, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=availableFundPosition, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.AvailableFundPosition, artifactId=PFMHC010, mandatory=1, order=6], DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=9, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=netAssetValue, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.NetAssetValue, artifactId=PFMHC010, mandatory=1, order=7]], name=Type, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.Fund, artifactId=PFMHC010, mandatory=0, order=1]], mandatory=0]], dtoType=[DtoType [parameter=[ParamType [order=1, name=id, type=String, size=1, mandatory=1], ParamType [order=2, name=name, type=String, size=30, mandatory=1]], list=[], dtoType=[], name=numberType, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFundNumberType, artifactId=PFMHC010, mandatory=1, order=4], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=6, mandatory=1], ParamType [order=2, name=name, type=String, size=6, mandatory=1]], list=[], dtoType=[], name=investmentFundType, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFundType, artifactId=PFMHC010, mandatory=1, order=5]], name=Type, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFund, artifactId=PFMHC010, mandatory=0, order=1]], mandatory=1]], dto=[DtoType [parameter=[ParamType [order=1, name=paginationKey, type=String, size=35, mandatory=0], ParamType [order=2, name=pageSize, type=Long, size=3, mandatory=0]], list=[], dtoType=[], name=DTOIntPagination, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.IntPaginationDTO, artifactId=PFMHC010, mandatory=0, order=2], DtoType [parameter=[ParamType [order=2, name=page, type=Long, size=10, mandatory=0], ParamType [order=3, name=totalPages, type=Long, size=10, mandatory=0], ParamType [order=4, name=totalElements, type=Long, size=10, mandatory=0], ParamType [order=5, name=pageSize, type=Long, size=10, mandatory=0]], list=[], dtoType=[DtoType [parameter=[ParamType [order=1, name=first, type=String, size=200, mandatory=0], ParamType [order=2, name=last, type=String, size=200, mandatory=0], ParamType [order=3, name=previous, type=String, size=200, mandatory=0], ParamType [order=4, name=next, type=String, size=200, mandatory=0]], list=[], dtoType=[], name=dtoLinks, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.LinksDTO, artifactId=PFMHC010, mandatory=0, order=1]], name=DTOPagination, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.PaginationDTO, artifactId=PFMHC010, mandatory=0, order=3]]], description=trx orquestadora, transactionName=PFMHT010, application=PFMH, version=01, country=PE, language=ES, enable=null, preLog=null, preMonitoring=null, postEvent=0, postEventFunctional=null, postJournal=null, postLog=null], languageCode='ES', architecturRollbackRequired=null, transactionRequest=TransactionRequest [messageID=8908e91b-ba8f-4ba7-ab14-5f4f2265cc3a, uid=CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003, logicalProtocol=PG, executionCountryCode=PE, header=CommonRequestHeader [headerParamsMap={ENTITYCODE=0011, AUTHORIZATIONCODE=00000000, CLIENTDOCUMENT=0123456789012345678901234, USERCODE=ZG13003, CHANNELCODE=BM, SUBTYPECODE=01, OPERATIONTIME=103000, HEADERNAME=QP06, SERVICEID=012345678901234, TRANSACTIONCODE=T010, WORKSTATIONCODE=W963, CURRENCY=PEN, MAC=example, COUNTRYCODE=PE, BRANCHCODE=9999, SECONDARYCURRENCY=USD, TXCLASS=30, MANAGERUSER=P028036, AUTHORIZATIONVERSION=00, AGENTUSER=bruno-runtime/2.1.0, ENVIRONCODE=01, LOGICALTRANSACTIONCODE=PFMHT010, VERSIONCODE=01, TYPECODE=01, OPERATIVEENTITYCODE=0011, OPERATIVEBRANCHCODE=9999, ORIGIN=ejemplo, REMAININGTIME=012345, IPADDRESS=0.0.0.0, PRODUCTCODE=0001, REQUESTID=3fc40a3a-5ba8-4f70-86f8-a3393ef50a4a, XFORWARDEDFOR=150.100.55.253, AAP=13000123, APP=ether-apx, PID=null, LANGUAGECODE=ES, ACCOUNTINGTERMINAL=VIRT, CLIENTIDENTIFICATIONTYPE=1, OPERATIONDATE=20250627, APPLICATIONCODE=PFMH, CONTACTIDENTIFIER=1072}], body=GenericBody [transactionParameters=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20457373296, customerId=97171083, paginationKey=}]]], genericResponse=null, proxiedResponse=false, accountingDateCurrentDate=null, accountingDatePreviousDate=null, accountingDateNextDate=null, asyncTransactionInvokerInfo=null, dynamicSqls={}, httpMessageResponse=null, initialTime=0, jobName='null', jobID='null', remainingTimeEnabled=false, spanChildrenEnabled=false, libraryName='null', mappedDTO={}, utilitiesSpansList=[], utilitiesPropsSemaas=null, beaPostEventData=null, isReadOnly=true, isQueryReadOnly=true}, uuid=CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] "
"INFO","04/12/2025 21:37:23:448","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_MANAGE_TRANSACTIONALITY_ARCHITECTURE_APP"
"DEBUG","04/12/2025 21:37:23:448","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - NonJtaActive is deactivated, default transaction WRITE"
"DEBUG","04/12/2025 21:37:23:448","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Managing combined transactionality between application and architecture while executing PFMHT010-01-PE"
"INFO","04/12/2025 21:37:23:448","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Transaction PFMHT010-01-PE is not in black list. Parameter remainingTime will be considered"
"DEBUG","04/12/2025 21:37:23:448","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Value of the remaining time received 12345"
"INFO","04/12/2025 21:37:23:448","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Transaction timeout is 12345 ms taken from (default, specific, remaining) [20000, VALUE_NOT_SPECIFIED, 12345]"
